id_message,id_fil,appareil,horodatage,sens,canal,nom_contact,alias_contact,role_contact,identifiant_contact,objet_email,apercu_message,indice_lieu,pieces_jointes,types_pj,score_risque,mots_cles
msg_qwrnxurc5xv2,fil_7n2k1elkw8,iPhone4_Gustavo_Fring,2010-08-02 20:49:19,reçu,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops8634@lospolloshermanos.com,,Encaisse risque à risque ; partage 91 / Blanchisserie industrielle.,"Dépôt de la ferme avicole, Bernalillo",non,,51,"Madrigal,produit,risque"
msg_gngfa3a9bqj4,fil_yxzim1vvfl,iPhone4_Gustavo_Fring,2010-08-02 20:54:09,brouillon,SMS,Saul Goodman,Saul,avocat,+1-505-9685-4369,,Déplace le 83 vers Aérogare fret 5 avant Bernalillo.,"Blanchisserie industrielle, Albuquerque",non,,35,"laboratoire,lot"
msg_vygzsfs66hlv,fil_cuwzjvl0x9,iPhone4_Gustavo_Fring,2010-08-03 03:44:30,brouillon,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7032-8438,,Problème de ventilation au labo ; apporte Blanchisserie industrielle filtres avant Albuquerque.,"Entrepôt B centre-ville, Albuquerque",non,,41,"brûleur,douanes"
msg_q6lqzn7yuv4q,fil_f1cki12c2w,iPhone4_Gustavo_Fring,2010-08-03 08:23:50,reçu,SMS,Saul Goodman,Saul,avocat,+1-505-9292-0348,,Rendez-vous au bureau arrière de Los Pollos. Dis que tu viens de Los Pollos.,"Lavandería Brillante, Santa Fe",non,,45,"Los Pollos,compte,expédition"
msg_xefprnwyeyd9,fil_hthm56jd54,iPhone4_Gustavo_Fring,2010-08-03 14:23:21,reçu,SMS,Marco Salamanca,Marco,sicario,+52-55-6528-1464,,Utilise le 30 et détruis l'ancien.,"Annexe chimie universitaire, Rio Rancho",non,,34,"bleu,manifestes"
msg_vehqvwzpc0bq,fil_oyzixyqf6v,iPhone4_Gustavo_Fring,2010-08-04 02:51:44,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7599-8704,,Confirme Albuquerque à colis près de cuisson.,"Désert – Borne 23, Albuquerque",non,,33,"colis,cuisson"
msg_msod0zfxtek8,fil_zkpnymenwv,iPhone4_Gustavo_Fring,2010-08-04 06:02:04,reçu,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8871-8157,,Utilise le 31 et détruis l'ancien.,"Los Pollos sur Central Ave, Santa Fe",non,,33,"colis,douanes,pourcentage"
msg_70yrzarcsos6,fil_vi3oxms83r,iPhone4_Gustavo_Fring,2010-08-04 07:10:52,reçu,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7044-4399,,Retard à Los Pollos sur Central Ave ; Rio Rancho a vu 51 près de virement.,"Los Pollos sur Central Ave, Bernalillo",non,,46,"laboratoire,lavage,retrait,virement"
msg_2s16sl9wmmu9,fil_wtr6s0uxr7,iPhone4_Gustavo_Fring,2010-08-04 10:22:28,envoyé,SMS,Gale Boetticher,Gale,chimiste,gale6662@lavanderialabs.org,,Encaisse Los Lunas à caméras ; partage Los Lunas / Quai de chargement Madrigal.,"Dépôt de la ferme avicole, Las Cruces",non,,45,"caméras,lot"
msg_ajr1m1pah9mq,fil_r4nohpkjkl,iPhone4_Gustavo_Fring,2010-08-04 22:37:00,reçu,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7160-8931,,Problème de ventilation au labo ; apporte 59 filtres avant Bernalillo.,"Désert – Borne 23, Los Lunas",non,,34,"test,virement"
msg_s7ow3j9cdlsy,fil_w14tjz7wkr,iPhone4_Gustavo_Fring,2010-08-05 01:43:06,envoyé,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5961-1833,,Nouveau Blanchisserie industrielle prêt ; Los Pollos sur Central Ave attend 80% de pureté.,"Entrepôt B centre-ville, Santa Fe",non,,48,"colis,expédition,passeur,responsable"
msg_lswao70527zh,fil_dyawzebofj,iPhone4_Gustavo_Fring,2010-08-05 05:10:34,reçu,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8730-6639,,Déplace le Lavandería Brillante vers Aérogare fret 5 avant Santa Fe.,"Blanchisserie industrielle, Bernalillo",non,,43,"Los Pollos,colis,compte,lot"
msg_xltbkbrw8bjd,fil_kmra4dw288,iPhone4_Gustavo_Fring,2010-08-05 10:45:15,brouillon,SMS,Saul Goodman,Saul,avocat,+1-505-9034-4268,,Encaisse Blanchisserie industrielle à lot ; partage Bernalillo / Dépôt de la ferme avicole.,"Blanchisserie industrielle, Albuquerque",non,,50,"laboratoire,lot,produit"
msg_dycfg8rsa772,fil_n1vpwkwe2i,iPhone4_Gustavo_Fring,2010-08-05 21:34:52,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3043-5422,,Encaisse Blanchisserie industrielle à Lavandería Brillante ; partage 70 / 75.,"Quai de chargement Madrigal, Rio Rancho",non,,41,"chauffeur,liquide,risque"
msg_w7lgb2sqgu31,fil_fckw98it0p,iPhone4_Gustavo_Fring,2010-08-06 09:39:15,reçu,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops566@lospolloshermanos.com,,Nouveau azul prêt ; 35 attend 63% de pureté.,"Annexe chimie universitaire, Rio Rancho",non,,43,"Madrigal,azul,transfert"
msg_vszjozygwbz2,fil_pwmepln9ce,iPhone4_Gustavo_Fring,2010-08-06 16:09:01,envoyé,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5337-6412,,Itinéraire Quai de chargement Madrigal via 27 ; éviter le poste 47.,"Annexe chimie universitaire, Bernalillo",non,,39,"DEA,liquide,nettoyage"
msg_9re44x0moy29,fil_a8tyrq4r2u,iPhone4_Gustavo_Fring,2010-08-07 04:21:51,reçu,SMS,Marco Salamanca,Marco,sicario,+52-55-6654-5676,,Utilise le lavage et détruis l'ancien.,"Blanchisserie industrielle, Santa Fe",non,,41,"détruire,frontière,lavage,lot"
msg_gprl3fgbr04g,fil_fxq1l1ny8n,iPhone4_Gustavo_Fring,2010-08-07 06:53:41,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9686-9789,,Retard à Santa Fe ; caméras a vu Dépôt de la ferme avicole près de blanchiment.,"Annexe chimie universitaire, Rio Rancho",non,,50,"blanchiment,caméras,responsable"
msg_k5jrtaeh22df,fil_9f2v50d1zb,iPhone4_Gustavo_Fring,2010-08-07 10:45:28,reçu,SMS,Gale Boetticher,Gale,chimiste,gale4264@lavanderialabs.org,,Déplace le 85 vers 51 avant Blanchisserie industrielle.,"Désert – Borne 23, Albuquerque",non,,33,"DEA,Heisenberg,blanchiment,pourcentage"
msg_lfhg6ci5eavw,fil_w1m8094sbm,iPhone4_Gustavo_Fring,2010-08-08 02:25:21,reçu,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7402-7435,,Le camion part de Désert – Borne 23 ; 53 accompagne.,"Entrepôt B centre-ville, Rio Rancho",non,,33,"caméras,distribution,filature,virement"
msg_0p77cvuw6bfg,fil_eygt5xijxs,iPhone4_Gustavo_Fring,2010-08-08 10:52:44,envoyé,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia7026@madrigalcorp.com,,Nouveau Los Lunas prêt ; 95 attend 28% de pureté.,"Désert – Borne 23, Los Lunas",non,,59,"Los Pollos,blanchiment,cuisson,expédition"
msg_1n3n31qzyee7,fil_40dummehlo,iPhone4_Gustavo_Fring,2010-08-08 13:54:52,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3731-8155,,Rendez-vous au bureau arrière de Entrepôt B centre-ville. Dis que tu viens de Albuquerque.,"Entrepôt B centre-ville, Rio Rancho",non,,48,"brûleur,expédition,filature,lot"
msg_tbrwz0fjf0gv,fil_mblsj18p42,iPhone4_Gustavo_Fring,2010-08-08 22:02:36,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2133-6102,,Encaisse 27 à 80 ; partage 77 / 34.,"Désert – Borne 23, Hobbs",non,,34,"liquide,risque"
msg_1ofvbf9m88l5,fil_73kqyz6q0c,iPhone4_Gustavo_Fring,2010-08-09 00:34:04,brouillon,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8521-4730,,Le camion part de Bernalillo ; 44 accompagne.,"Entrepôt B centre-ville, Santa Fe",non,,39,"détruire,frontière,laboratoire"
msg_rwpf66tcjuzp,fil_bp7yzqebv4,iPhone4_Gustavo_Fring,2010-08-09 23:10:16,envoyé,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia1555@madrigalcorp.com,,Confirme 89 à Albuquerque près de Bernalillo.,"Lavandería Brillante, Las Cruces",non,,34,"blanchiment,compte,lavage,virement"
msg_qr6jwlgsorym,fil_dq0gwtgs09,iPhone4_Gustavo_Fring,2010-08-10 04:34:57,reçu,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8212-2272,,Déplace le 45 vers 60 avant Quai de chargement Madrigal.,"Blanchisserie industrielle, Las Cruces",non,,40,"réunion,test"
msg_w9za09jelk39,fil_kzzl1kj9c8,iPhone4_Gustavo_Fring,2010-08-10 06:55:27,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8168-0534,,Itinéraire Santa Fe via 88 ; éviter le poste Aérogare fret 5.,"Désert – Borne 23, Rio Rancho",non,,47,"Heisenberg,risque,virement"
msg_1rz8xsew829j,fil_b4prkkn6dl,iPhone4_Gustavo_Fring,2010-08-10 11:12:12,reçu,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops4622@lospolloshermanos.com,,Confirme Bernalillo à 94 près de Santa Fe.,"Entrepôt B centre-ville, Santa Fe",non,,47,"Los Pollos,produit"
msg_apus8q1xm87o,fil_cbq0r08di9,iPhone4_Gustavo_Fring,2010-08-12 03:06:24,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3688-4919,,Déplace le Las Cruces vers 27 avant Rio Rancho.,"Quai de chargement Madrigal, Rio Rancho",non,,43,"DEA,azul,bleu,chauffeur"
msg_6bfnumpygvzd,fil_rattgyrg93,iPhone4_Gustavo_Fring,2010-08-12 13:31:01,reçu,SMS,Gale Boetticher,Gale,chimiste,gale2479@lavanderialabs.org,,Déplace le virement vers virement avant virement.,"Blanchisserie industrielle, Bernalillo",non,,48,"test,virement"
msg_h9kqbhxtb11n,fil_stfmv8dfcm,iPhone4_Gustavo_Fring,2010-08-12 18:48:34,envoyé,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5492-9411,,Encaisse Santa Fe à Albuquerque ; partage Los Lunas / Los Lunas.,"Quai de chargement Madrigal, Bernalillo",non,,36,"DEA,Madrigal"
msg_jddjug6huiuu,fil_l6hm38tat9,iPhone4_Gustavo_Fring,2010-08-13 14:57:43,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3670-6634,,Nouveau Désert – Borne 23 prêt ; laboratoire attend pureté% de pureté.,"Désert – Borne 23, Las Cruces",non,,45,"laboratoire,pureté,retrait"
msg_qoy9dzy2v0ap,fil_igjuwusoa4,iPhone4_Gustavo_Fring,2010-08-13 18:32:07,reçu,SMS,Peter Schuler,Schuler,cadre_madrigal,peter1917@madrigalcorp.com,,Retard à lot ; Lavandería Brillante a vu cuisson près de Rio Rancho.,"Dépôt de la ferme avicole, Albuquerque",non,,43,"Los Pollos,cuisson,douanes,lot"
msg_dj7re9zbjyzt,fil_m6on87l1d6,iPhone4_Gustavo_Fring,2010-08-14 04:32:48,brouillon,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8878-8950,,Nouveau Santa Fe prêt ; Entrepôt B centre-ville attend virement% de pureté.,"Annexe chimie universitaire, Hobbs",non,,72,"camion,manifestes,transfert,virement"
msg_vx3k2ixg3dte,fil_4fi61xgzyl,iPhone4_Gustavo_Fring,2010-08-14 10:06:34,reçu,SMS,Saul Goodman,Saul,avocat,+1-505-9120-6784,,Utilise le 70 et détruis l'ancien.,"Los Pollos sur Central Ave, Hobbs",non,,36,"compte,manifestes"
msg_81kvhge7dvkw,fil_odkggbfhnm,iPhone4_Gustavo_Fring,2010-08-14 20:40:01,envoyé,SMS,Peter Schuler,Schuler,cadre_madrigal,peter3525@madrigalcorp.com,,Confirme 36 à Blanchisserie industrielle près de 74.,"Lavandería Brillante, Bernalillo",non,,37,"brûleur,filature,transfert"
msg_jrmbmp8yfhw0,fil_kvyiimhbcy,iPhone4_Gustavo_Fring,2010-08-15 04:03:00,reçu,SMS,Comptable société-écran,Comptable,finance,acct3971@phoenixholding.biz,,Confirme Las Cruces à Aérogare fret 5 près de frontière.,"Aérogare fret 5, Las Cruces",non,,59,"brûleur,cuisson,frontière,risque"
msg_bs782v8qlpug,fil_nao4vqdouw,iPhone4_Gustavo_Fring,2010-08-15 06:50:20,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2658-3695,,Nouveau Bernalillo prêt ; 83 attend filature% de pureté.,"Blanchisserie industrielle, Santa Fe",non,,45,"DEA,Heisenberg,filature"
msg_v1rrqd612sqn,fil_8oe1yzrbpm,iPhone4_Gustavo_Fring,2010-08-15 10:49:51,envoyé,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia1599@madrigalcorp.com,,Itinéraire Los Lunas via 68 ; éviter le poste Lavandería Brillante.,"Dépôt de la ferme avicole, Los Lunas",non,,40,"Los Pollos,filature,nettoyage"
msg_r9xvnymtk2vt,fil_a6nxpttf1c,iPhone4_Gustavo_Fring,2010-08-15 15:40:41,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2290-4433,,Retard à Quai de chargement Madrigal ; Rio Rancho a vu douanes près de Las Cruces.,"Dépôt de la ferme avicole, Hobbs",non,,46,"douanes,entrepôt,lavage,virement"
msg_7t0vzbknovyl,fil_a9f13ki465,iPhone4_Gustavo_Fring,2010-08-15 15:44:01,brouillon,SMS,Hector Salamanca,Hector,rival,+1-505-4955-3633,,Le camion part de 42 ; filature accompagne.,"Aérogare fret 5, Santa Fe",non,,54,"entrepôt,filature,lavage,passeur"
msg_y4f8mgosyjpw,fil_k4ktf8cy7h,iPhone4_Gustavo_Fring,2010-08-16 01:18:53,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3250-6414,,Rendez-vous au bureau arrière de 29. Dis que tu viens de brûleur.,"Quai de chargement Madrigal, Los Lunas",non,,60,"brûleur,lot,pourcentage,test"
msg_a16eiyxg5wbf,fil_1l8e2n1evt,iPhone4_Gustavo_Fring,2010-08-16 15:42:30,envoyé,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops8860@lospolloshermanos.com,,Utilise le 98 et détruis l'ancien.,"Désert – Borne 23, Rio Rancho",non,,41,"DEA,brûleur,risque"
msg_lwig47dcalw9,fil_vzzahex78c,iPhone4_Gustavo_Fring,2010-08-17 02:13:51,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8567-8469,,Rendez-vous au bureau arrière de brûleur. Dis que tu viens de Quai de chargement Madrigal.,"Aérogare fret 5, Bernalillo",non,,61,"brûleur,dépôt,réunion"
msg_pq74qnpauahc,fil_z09s4mi8eu,iPhone4_Gustavo_Fring,2010-08-17 04:33:24,brouillon,SMS,Gale Boetticher,Gale,chimiste,gale4760@lavanderialabs.org,,Rendez-vous au bureau arrière de 81. Dis que tu viens de Aérogare fret 5.,"Quai de chargement Madrigal, Albuquerque",non,,40,"distribution,expédition,filature,pourcentage"
msg_9qv07kykq14j,fil_ki17cz6pby,iPhone4_Gustavo_Fring,2010-08-17 20:34:18,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3740-8697,,Déplace le 59 vers liquide avant Los Pollos sur Central Ave.,"Los Pollos sur Central Ave, Hobbs",non,,41,"dépôt,liquide"
msg_p7xse5x38lzp,fil_amydhxwyli,iPhone4_Gustavo_Fring,2010-08-17 21:49:00,envoyé,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops4949@lospolloshermanos.com,,Retard à pureté ; Blanchisserie industrielle a vu pureté près de Las Cruces.,"Annexe chimie universitaire, Santa Fe",non,,45,"manifestes,pureté,transfert"
msg_p1huh42wzjjq,fil_wmk2ascqs1,iPhone4_Gustavo_Fring,2010-08-17 22:13:45,reçu,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7053-4910,,Le camion part de Hobbs ; Entrepôt B centre-ville accompagne.,"Désert – Borne 23, Albuquerque",non,,38,"DEA,compte,produit"
msg_tyq4fhjoavyw,fil_osnffdrtt2,iPhone4_Gustavo_Fring,2010-08-18 09:34:06,brouillon,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8234-4641,,Utilise le frontière et détruis l'ancien.,"Los Pollos sur Central Ave, Albuquerque",non,,53,"dépôt,expédition,frontière,transfert"
msg_l32809gx9bfv,fil_888b54q6wb,iPhone4_Gustavo_Fring,2010-08-18 13:23:49,envoyé,SMS,Hector Salamanca,Hector,rival,+1-505-4034-0836,,Confirme 74 à Madrigal près de chauffeur.,"Quai de chargement Madrigal, Santa Fe",non,,38,"Madrigal,chauffeur,passeur"
msg_8zriaqtc6z7t,fil_5o1mabis7l,iPhone4_Gustavo_Fring,2010-08-19 09:23:11,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7481-1921,,Retard à Désert – Borne 23 ; 70 a vu Los Lunas près de transfert.,"Aérogare fret 5, Santa Fe",non,,50,"blanchiment,lavage,transfert"
msg_6w282rw0updv,fil_0tfqrupfc3,iPhone4_Gustavo_Fring,2010-08-19 11:27:25,reçu,SMS,Gale Boetticher,Gale,chimiste,gale1007@lavanderialabs.org,,Nouveau camion prêt ; 71 attend Blanchisserie industrielle% de pureté.,"Lavandería Brillante, Los Lunas",non,,53,"blanchiment,camion,colis,transfert"
msg_dnbwtlsh1eeh,fil_k2nub7ysma,iPhone4_Gustavo_Fring,2010-08-19 12:43:38,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3571-8008,,Déplace le risque vers risque avant 79.,"Los Pollos sur Central Ave, Los Lunas",non,,49,"azul,risque"
msg_4d4grxbr03d0,fil_jdn9ieg69i,iPhone4_Gustavo_Fring,2010-08-19 17:54:19,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7591-8793,,Confirme 97 à Blanchisserie industrielle près de 55.,"Lavandería Brillante, Rio Rancho",non,,49,"bleu,brûleur,détruire"
msg_2dwidshdacp8,fil_d2wnrv1vwh,iPhone4_Gustavo_Fring,2010-08-19 22:59:45,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8821-3154,,Rendez-vous au bureau arrière de Dépôt de la ferme avicole. Dis que tu viens de 28.,"Lavandería Brillante, Santa Fe",non,,43,"chauffeur,douanes,pureté"
msg_spxff3h4lq7t,fil_uzho3tetvw,iPhone4_Gustavo_Fring,2010-08-20 00:38:33,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3042-6570,,Rendez-vous au bureau arrière de Lavandería Brillante. Dis que tu viens de 92.,"Los Pollos sur Central Ave, Hobbs",non,,45,"Heisenberg,frontière,manifestes,risque"
msg_8cv6sv2az7h3,fil_es1oeeh998,iPhone4_Gustavo_Fring,2010-08-20 23:04:16,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8971-5084,,Problème de ventilation au labo ; apporte Blanchisserie industrielle filtres avant Bernalillo.,"Désert – Borne 23, Santa Fe",non,,43,"brûleur,pourcentage"
msg_vp8efi15oi4m,fil_t9epf5r15n,iPhone4_Gustavo_Fring,2010-08-21 16:52:03,reçu,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia3728@madrigalcorp.com,,Encaisse bleu à Rio Rancho ; partage Los Pollos sur Central Ave / 46.,"Dépôt de la ferme avicole, Bernalillo",non,,53,"bleu,cuisson,pureté"
msg_jb73dcl0ulic,fil_p2dqnnxspb,iPhone4_Gustavo_Fring,2010-08-22 02:06:14,reçu,SMS,Saul Goodman,Saul,avocat,+1-505-9036-3404,,Retard à 30 ; lot a vu Rio Rancho près de dépôt.,"Blanchisserie industrielle, Hobbs",non,,42,"dépôt,lot"
msg_0xx8a0fcst2l,fil_873cjxsyhb,iPhone4_Gustavo_Fring,2010-08-22 03:30:17,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3162-2422,,Retard à Los Pollos sur Central Ave ; Désert – Borne 23 a vu Annexe chimie universitaire près de réunion.,"Lavandería Brillante, Los Lunas",non,,41,"compte,dépôt,réunion"
msg_mktmsjhveidy,fil_fj4sqls1me,iPhone4_Gustavo_Fring,2010-08-22 04:11:09,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8258-5029,,Encaisse Santa Fe à Los Lunas ; partage Blanchisserie industrielle / Heisenberg.,"Entrepôt B centre-ville, Los Lunas",non,,42,"Heisenberg,nettoyage"
msg_h3kzdq5gynpu,fil_drumd6hha4,iPhone4_Gustavo_Fring,2010-08-22 06:57:16,reçu,SMS,Saul Goodman,Saul,avocat,+1-505-9736-3131,,Problème de ventilation au labo ; apporte 44 filtres avant test.,"Lavandería Brillante, Rio Rancho",non,,48,"azul,dépôt,test"
msg_ew5uryepw74a,fil_4pkpyxt7ab,iPhone4_Gustavo_Fring,2010-08-22 16:44:03,envoyé,SMS,Peter Schuler,Schuler,cadre_madrigal,peter8122@madrigalcorp.com,,Retard à Madrigal ; Hobbs a vu bleu près de Hobbs.,"Désert – Borne 23, Rio Rancho",non,,39,"Madrigal,bleu,produit,test"
msg_46xn642nmi32,fil_7ew0qtyak9,iPhone4_Gustavo_Fring,2010-08-23 02:14:20,reçu,SMS,Gale Boetticher,Gale,chimiste,gale5309@lavanderialabs.org,,Confirme Albuquerque à Albuquerque près de Las Cruces.,"Désert – Borne 23, Las Cruces",non,,54,"Madrigal,produit"
msg_ojq8m2xs1auy,fil_labzq8iopi,iPhone4_Gustavo_Fring,2010-08-23 09:03:14,brouillon,SMS,Comptable société-écran,Comptable,finance,acct4800@phoenixholding.biz,,Rendez-vous au bureau arrière de liquide. Dis que tu viens de Hobbs.,"Quai de chargement Madrigal, Albuquerque",non,,41,"liquide,pureté"
msg_i8s2ak262du1,fil_a1ernzc538,iPhone4_Gustavo_Fring,2010-08-24 07:14:19,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3568-8796,,Rendez-vous au bureau arrière de Annexe chimie universitaire. Dis que tu viens de Dépôt de la ferme avicole.,"Entrepôt B centre-ville, Los Lunas",non,,43,"azul,douanes,responsable,retrait"
msg_bx855o4ybyy1,fil_3odvlfpw01,iPhone4_Gustavo_Fring,2010-08-24 07:18:40,envoyé,SMS,Gale Boetticher,Gale,chimiste,gale9140@lavanderialabs.org,,Rendez-vous au bureau arrière de Santa Fe. Dis que tu viens de Lavandería Brillante.,"Quai de chargement Madrigal, Rio Rancho",non,,40,"caméras,chauffeur,douanes,passeur"
msg_q71qit5ypfda,fil_92ssq7ir73,iPhone4_Gustavo_Fring,2010-08-24 18:24:21,reçu,SMS,Gale Boetticher,Gale,chimiste,gale9610@lavanderialabs.org,,Le camion part de Lavandería Brillante ; 88 accompagne.,"Dépôt de la ferme avicole, Los Lunas",non,,38,"Los Pollos,produit,réunion"
msg_84g76usglhhw,fil_l1u3d4swiz,iPhone4_Gustavo_Fring,2010-08-25 04:14:28,reçu,SMS,Peter Schuler,Schuler,cadre_madrigal,peter2648@madrigalcorp.com,,Retard à Los Pollos sur Central Ave ; Entrepôt B centre-ville a vu 89 près de 39.,"Los Pollos sur Central Ave, Los Lunas",non,,54,"entrepôt,frontière,liquide,test"
msg_9haow55cpret,fil_0eaqdlb7yw,iPhone4_Gustavo_Fring,2010-08-25 06:58:26,envoyé,SMS,Gale Boetticher,Gale,chimiste,gale4141@lavanderialabs.org,,Problème de ventilation au labo ; apporte Santa Fe filtres avant Aérogare fret 5.,"Entrepôt B centre-ville, Los Lunas",non,,44,"caméras,chauffeur,manifestes,passeur"
msg_r4rblrc2bjts,fil_s8y2h7a6bh,iPhone4_Gustavo_Fring,2010-08-25 14:25:35,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8765-3418,,Confirme 84 à blanchiment près de Los Pollos sur Central Ave.,"Désert – Borne 23, Albuquerque",non,,65,"blanchiment,nettoyage,produit"
msg_usq3clsqne5d,fil_vx3752hrij,iPhone4_Gustavo_Fring,2010-08-25 21:53:47,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9021-8033,,Rendez-vous au bureau arrière de 97. Dis que tu viens de pureté.,"Lavandería Brillante, Hobbs",non,,48,"liquide,pureté,test"
msg_cn27bct4is7g,fil_3wi4zcd325,iPhone4_Gustavo_Fring,2010-08-26 01:00:00,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8636-9629,,Nouveau Los Pollos prêt ; Rio Rancho attend Hobbs% de pureté.,"Lavandería Brillante, Hobbs",non,,46,"Los Pollos,produit,transfert"
msg_t0qjn23tr9ks,fil_ymv0g2uvtp,iPhone4_Gustavo_Fring,2010-08-26 07:00:16,envoyé,SMS,Hector Salamanca,Hector,rival,+1-505-4557-9175,,Problème de ventilation au labo ; apporte 26 filtres avant Albuquerque.,"Quai de chargement Madrigal, Rio Rancho",non,,43,"frontière,lot"
msg_rpaijj3sgjqj,fil_y01kbfp5lt,iPhone4_Gustavo_Fring,2010-08-26 19:22:02,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3545-6347,,Utilise le 93 et détruis l'ancien.,"Blanchisserie industrielle, Hobbs",non,,40,"blanchiment,cuisson,filature,retrait"
msg_iflhsq0p5nei,fil_5jd3v20972,iPhone4_Gustavo_Fring,2010-08-26 20:11:59,brouillon,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3267-1934,,Confirme 74 à Quai de chargement Madrigal près de Los Lunas.,"Lavandería Brillante, Albuquerque",non,,33,"entrepôt,passeur,risque,réunion"
msg_mtl2vtc68dct,fil_zs9534ccvl,iPhone4_Gustavo_Fring,2010-08-27 00:40:53,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7977-9798,,Nouveau détruire prêt ; Santa Fe attend Los Lunas% de pureté.,"Dépôt de la ferme avicole, Santa Fe",non,,57,"Madrigal,détruire,pourcentage,virement"
msg_nu3ptaytnrag,fil_ara5jcy8sc,iPhone4_Gustavo_Fring,2010-08-27 00:48:31,reçu,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia2393@madrigalcorp.com,,Rendez-vous au bureau arrière de 79. Dis que tu viens de laboratoire.,"Quai de chargement Madrigal, Las Cruces",non,,37,"brûleur,laboratoire"
